Author ID,Paper ID,Author,Affiliation,Affiliation Type
37282541100,6327221,ronald peikert,"ETH Zurich, Switzerland",Private Corporation
38490141400,6327235,steven schlegel,"University of Leipzig, Germany",Academic Institution
38489846500,6327235,nico korn,"Helmholtz Zentrum Dresden Rossendorf, Germany",Private Corporation
37282574800,6327235,gerik scheuermann,"University of Leipzig, Germany",Academic Institution
37413699200,6327257,anastasia,"CNRS (LRI) and INRIA, University Paris Sud, France",Academic Institution
37591317800,6327257,petra isenberg,"INRIA, France",Private Corporation
37590950400,6327277,marian dörk,"University of Calgary, Canada",Academic Institution
37590950700,6327277,nathalie henry riche,"Microsoft, USA",Private Corporation
38030407700,6327277,gonzalo ramos,"Microsoft, USA",Private Corporation
37871035200,6327277,susan dumais,"Microsoft, USA",Private Corporation
38242873200,6327291,bilal alsallakh,"University of Technology, Vienna, Austria",Academic Institution
37267339500,6327291,wolfgang aigner,"University of Technology, Vienna, Austria",Academic Institution
37282584500,6327291,silvia miksch,"University of Technology, Vienna, Austria",Academic Institution
37282552200,6327291,eduard gröller,"University of Technology, Vienna, Austria",Academic Institution
38019494400,6327273,conglei shi,"Hong Kong University of Science and Technology, Hong Kong, China",Academic Institution
37391623900,6327273,weiwei cui,"Microsoft Research Asia, China",Private Corporation
37406039100,6327273,shixia liu,"Microsoft Research Asia, China",Private Corporation
37069601700,6327273,panpan xu,"Hong Kong University of Science and Technology, Hong Kong, China",Academic Institution
37291847800,6327273,wei chen,"Zhejiang University, China",Academic Institution
37272637300,6327273,huamin qu,"Hong Kong University of Science and Technology, Hong Kong, China",Academic Institution
37567685600,6327268,cagatay turkay,"Department of Informatics, University of Bergen, Norway",Academic Institution
37373564100,6327268,arvid lundervold,"Department of Biomedicine, University of Bergen, Norway",Academic Institution
38489275800,6327268,arvid lundervold,"Department of Biological and Medical Psychology, University of Bergen, Norway",Academic Institution
37274158800,6327268,helwig hauser,"Department of Informatics, University of Bergen, Norway",Academic Institution
37590945600,6327279,michael sedlmair,"University of British Columbia, Vancouver, Canada",Academic Institution
38490124000,6327279,annika frank,"Bertrand AG, Munich, Germany",Private Corporation
37349490300,6327279,tamara munzner,"University of British Columbia, Vancouver, Canada",Academic Institution
37299644000,6327279,andreas butz,"University of Munich (LMU), Germany",Academic Institution
37681759500,6327294,alex endert,"Virginia Polytechnic Institute and State University, USA",Academic Institution
38489240900,6327294,patrick fiaux,"Virginia Polytechnic Institute and State University, USA",Academic Institution
37419565900,6327294,chris north,"Virginia Polytechnic Institute and State University, USA",Academic Institution
37846851700,6327227,thomas höllt,"King Abdullah University for Science and Technology, Saudi Arabia",Academic Institution
38017008700,6327227,wolfgang freiler,"SimVis GmbH, Austria",Private Corporation
37846849900,6327227,fritz gschwantner,"VRVis Research Center, Austria",Private Corporation
37546620400,6327227,helmut doleisch,"SimVis GmbH, Austria",Private Corporation
37846848900,6327227,gabor heinemann,"Heinemann Oil GmbH, Austria",Private Corporation
37394809600,6327227,markus hadwiger,"King Abdullah University for Science and Technology, Saudi Arabia",Academic Institution
38242697300,6327289,mahmood shahriar hossain,"Department of Computer Science and the Discovery Analytics Center, Virginia Polytechnic Institute and State University, USA",Academic Institution
38488976900,6327289,praveen kumar reddy ojili,"Department of Mechanical Engineering, Virginia Polytechnic Institute and State University, USA",Academic Institution
37323515100,6327289,cindy grimm,"Department of Computer Science and Engineering, Washington University, Saint Louis, USA",Academic Institution
38489368300,6327289,rolf müller,"Department of Mechanical Engineering, Virginia Polytechnic Institute and State University, USA",Academic Institution
37273212300,6327289,layne t. watson,"Department of Computer Science, the Department of Mathematics, and the Discovery Analytics Center, Virginia Polytechnic Institute and State University, USA",Academic Institution
37273204200,6327289,naren ramakrishnan,"Department of Computer Science and the Discovery Analytics Center, Virginia Polytechnic Institute and State University, USA",Academic Institution
38229386600,6327230,hrvoje ribičič,"VRVis Research Center, Vienna, Austria",Private Corporation
38111592300,6327230,jürgen waser,"VRVis Research Center, Vienna, Austria",Private Corporation
38489417000,6327230,roman gurbat,"VRVis Research Center, Vienna, Austria",Private Corporation
38490409700,6327230,bernhard sadransky,"VRVis Research Center, Vienna, Austria",Private Corporation
37282552200,6327230,eduard gröller,"Technical University of of Vienna, Austria",Academic Institution
37399045100,6327281,jo wood,"GiCentre, City University of London, UK",Academic Institution
37591317800,6327281,petra isenberg,"INRIA, Paris, France",Private Corporation
37297057400,6327281,tobias isenberg,"University of Groningen, Netherlands",Academic Institution
37605079900,6327281,jason dykes,"GiCentre, City University of London, UK",Academic Institution
37325862800,6327281,nadia boukhelifa,"INRIA, Paris, France",Private Corporation
37590960700,6327281,aiden slingsby,"GiCentre, City University of London, UK",Academic Institution
38488862800,6327288,hannah pileggi,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA",Academic Institution
38490190000,6327288,charles d. stolper,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA",Academic Institution
38490191800,6327288,j. michael boyle,"Sports Analytics Institute LLC, USA",Academic Institution
37267736900,6327288,john stasko,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA",Academic Institution
37283236000,6327262,christian tominski,"University of Rostock, Germany",Academic Institution
37283240400,6327262,heidrun schumann,"University of Rostock, Germany",Academic Institution
37283047100,6327262,gennady andrienko,"Fraunhofer Institute IAIS, Germany",Academic Institution
37283047700,6327262,natalia andrienko,"Fraunhofer Institute IAIS, Germany",Academic Institution
37601862300,6327261,shehzad afzal,"Purdue University, West Lafayette, IN, USA",Academic Institution
37396008400,6327261,ross maciejewski,"Arizona State University, Tempe, AZ, USA",Academic Institution
37557344300,6327261,yun jang,"Sejong University, Seoul, South Korea",Academic Institution
37295438200,6327261,niklas elmqvist,"Purdue University, West Lafayette, IN, USA",Academic Institution
37282598900,6327261,david s. ebert,"Purdue University, West Lafayette, IN, USA",Academic Institution
38328697800,6327244,samer s. barakat,"Computer Science Department, Purdue University, USA",Academic Institution
37437412100,6327244,martine rutten,"DLR Göttingen, Germany",Private Corporation
37282575100,6327244,xavier tricoche,"Computer Science Department, Purdue University, USA",Academic Institution
37631607400,6327242,yubo tao,"Zhejiang University, State Key Lab of CAD&CG",Academic Institution
37422008200,6327242,hai lin,"Zhejiang University, State Key Lab of CAD&CG",Academic Institution
37436869500,6327242,feng dong,"Visualisation, University of Bedfordshire, UK",Academic Institution
37086632097,6327242,chao wang,"Visualisation, University of Bedfordshire, UK",Academic Institution
37283000400,6327242,gordon clapworthy,"Visualisation, University of Bedfordshire, UK",Academic Institution
37271755400,6327242,hujun bao,"Zhejiang University, State Key Lab of CAD&CG",Academic Institution
38489729700,6327266,eamonn maguire,"Oxford e-Research Centre and Department of Computer Science, University of Oxford, UK",Academic Institution
38489532000,6327266,philippe rocca-serra,"Oxford e-Research Centre, University of Oxford, UK",Academic Institution
38489722500,6327266,susanna-assunta sansone,"Oxford e-Research Centre, University of Oxford, UK",Academic Institution
37320294300,6327266,jim davies,"Department of Computer Science, University of Oxford, UK",Academic Institution
37280982800,6327266,mi chen,"Oxford e-Research Centre, University of Oxford, UK",Academic Institution
37884160900,6327285,florian block,"Harvard University, USA",Academic Institution
37673454300,6327285,michael s. horn,"Northwestern University, USA",Academic Institution
38490599200,6327285,brenda caldwell phillips,"Harvard University, USA",Academic Institution
38489620500,6327285,judy diamond,"University of Nebraska, USA",Academic Institution
38490437100,6327285,e. margaret evans,"University of Michigan, USA",Academic Institution
37592755900,6327285,chia shen,"Harvard University, USA",Academic Institution
37560816000,6327297,margit pohl,"University of Technology, Vienna, Austria",Academic Institution
37646291700,6327297,michael smuc,"Danube-University of Krems, Austria",Academic Institution
37624360500,6327297,eva mayr,"Danube-University of Krems, Austria",Academic Institution
38490343400,6327475,marc treib,"Technische Universität München, Munich, Germany",Academic Institution
37587634700,6327475,kai burger,"Technische Universität München, Munich, Germany",Academic Institution
38490078000,6327475,florian reichl,"Technische Universität München, Munich, Germany",Academic Institution
37591319300,6327475,charles meneveau,"Johns Hopkins University, Baltimore, MD, USA",Academic Institution
37294404700,6327475,alex szalay,"Johns Hopkins University, Baltimore, MD, USA",Academic Institution
37444424000,6327475,rüdiger westermann,"Technische Universität München, Munich, Germany",Academic Institution
38016653500,6327284,jagoda walny,"University of Calgary, Canada",Academic Institution
37293389400,6327284,bongshin lee,"Microsoft Research, USA",Private Corporation
38489632600,6327284,paul johns,"Microsoft Research, USA",Private Corporation
37590950700,6327284,nathalie henry riche,"Microsoft Research, USA",Private Corporation
37285000100,6327284,sheelagh carpendale,"Consultant for Microsoft Research, University of Calgary, Canada",Academic Institution
37283047100,6327295,gennady andrienko,"Fraunhofer Institute IAIS, Germany",Academic Institution
37283047700,6327295,natalia andrienko,"Fraunhofer Institute IAIS, Germany",Academic Institution
37586953400,6327295,michael burch,"University of Stuttgart, Germany",Academic Institution
37268045000,6327295,d. weiskopf,"University of Stuttgart, Germany",Academic Institution
38490630000,6327290,florian heimerl,"Institute for Visualization and Interactive Systems, Universität Stuttgart, Germany",Academic Institution
37593029700,6327290,steffen koch,"Institute for Visualization and Interactive Systems, Universität Stuttgart, Germany",Academic Institution
37683989300,6327290,harald bosch,"Institute for Visualization and Interactive Systems, Universität Stuttgart, Germany",Academic Institution
37268023800,6327290,thomas ertl,"Institute for Visualization and Interactive Systems, Universität Stuttgart, Germany",Academic Institution
37374699000,6327255,alan m. maceachren,"Pennsylvania State University, USA",Academic Institution
38489149900,6327255,robert e. roth,"University of Wisconsin-Madison, USA",Academic Institution
38490350000,6327255,james o'brien,"Risk Frontiers, Macquarie University, Australia",Academic Institution
38490350500,6327255,bonan li,"ZillionInfo, USA",Private Corporation
38489925400,6327255,derek swingley,"Pennsylvania State University, USA",Academic Institution
37991425600,6327255,mark gahegan,"University of Auckland, New Zealand",Academic Institution
37298757500,6327223,stephan wenger,"Institut für Computergraphik, Technical University of Braunschweig, Germany",Academic Institution
37393968500,6327223,marco ament,"VISUS, University of Stuttgart, Germany",Academic Institution
37728224400,6327223,stefan guthe,"Institut für Computergraphik, Technical University of Braunschweig, Germany",Academic Institution
37410118300,6327223,dirk a. lorenz,"Institute for Analysis and Algebra, Technical University of Braunschweig, Germany",Academic Institution
38489508600,6327223,andreas m. tillmann,"Research Group Optimization, Technical University of Darmstadt, Germany",Academic Institution
37268045000,6327223,d. weiskopf,"VISUS, University of Stuttgart, Germany",Academic Institution
37273816400,6327223,m. magnor,"Institut für Computergraphik, Technical University of Braunschweig, Germany",Academic Institution
38489527100,6327232,daniel engel,"University of Kaiserslautern, Germany",Academic Institution
38489177000,6327232,klaus greff,"University of Kaiserslautern, Germany",Academic Institution
37282573700,6327232,christoph garth,"University of Kaiserslautern, Germany",Academic Institution
38490554500,6327232,keith bein,"Air Quality Research Center (AQRC), University of California, Davis, CA, USA",Academic Institution
38227083700,6327232,anthony wexler,"Air Quality Research Center (AQRC), University of California, Davis, CA, USA",Academic Institution
37282068700,6327232,bernd hamann,"Institute for Data Analysis and Visualization (IDAV), Department of Computer Science, University of California, Davis, CA, USA",Academic Institution
37282578800,6327232,hans hagen,"University of Kaiserslautern, Germany",Academic Institution
37279771900,6327213,joerg meyer,"Lawrence Berkeley National Laboratory, USA",Private Corporation
38550755500,6327213,e. wes bethel,"Lawrence Berkeley National Laboratory, USA",Private Corporation
38552580800,6327213,jennifer horsman,"Lawrence Berkeley National Laboratory, USA",Private Corporation
37975586200,6327213,susan s. hubbard,"Lawrence Berkeley National Laboratory, USA",Private Corporation
38556273200,6327213,harinarayan krishnan,"Lawrence Berkeley National Laboratory, USA",Private Corporation
37442417700,6327213,alexandru romosan,"Lawrence Berkeley National Laboratory, USA",Private Corporation
38556607400,6327213,elizabeth h. keating,"Los Alamos National Laboratory, USA",Private Corporation
37930840900,6327213,laura monroe,"Los Alamos National Laboratory, USA",Private Corporation
38163682300,6327213,richard strelitz,"Los Alamos National Laboratory, USA",Private Corporation
38556680400,6327213,phil moore,"Savannah River National Laboratory, USA",Private Corporation
38556848900,6327213,glenn taylor,"Savannah River National Laboratory, USA",Private Corporation
38559006000,6327213,ben torkian,"Savannah River National Laboratory, USA",Private Corporation
38556943100,6327213,timothy c. johnson,"Pacific Northwest National Laboratory, USA",Private Corporation
37270267800,6327213,ian gorton,"Pacific Northwest National Laboratory, USA",Private Corporation
37553894500,6327206,steffen frey,"Visualization Research Center (VISUS), University of Stuttgart, Germany",Academic Institution
37282541900,6327206,filip sadlo,"Visualization Research Center (VISUS), University of Stuttgart, Germany",Academic Institution
37268023800,6327206,thomas ertl,"Visualization Research Center (VISUS), University of Stuttgart, Germany",Academic Institution
37590934100,6327210,sebastian grottel,"Computer Graphics and Visualization Laboratory, Technical University of Dresden, Germany",Academic Institution
38489110000,6327210,philipp beck,"Institute for Theoretical and Applied Physics, University of Stuttgart, Germany",Academic Institution
37303115200,6327210,christoph muller,"Visualization Research Center, University of Stuttgart, Germany",Academic Institution
37287276500,6327210,guido reina,"Visualization Research Center, University of Stuttgart, Germany",Academic Institution
38489822300,6327210,johannes roth,"Institute for Theoretical and Applied Physics, University of Stuttgart, Germany",Academic Institution
38490641500,6327210,hans-rainer trebin,"Institute for Theoretical and Applied Physics, University of Stuttgart, Germany",Academic Institution
37268023800,6327210,thomas ertl,"Visualization Research Center, University of Stuttgart, Germany",Academic Institution
37407308300,6327258,yingcai wu,"University of California, Davis, USA",Academic Institution
37066994300,6327258,guo-xun yuan,"University of California,슠Davis, USA",Academic Institution
37275869400,6327258,kwan-liu ma,"University of California, Davis, USA",Academic Institution
38489665700,6327224,simon schröder,"Computer Graphics and HCI Group, University of Kaiserslautern, Germany",Academic Institution
38488843200,6327224,john a. peterson,"Department of Geology, University of California,슠Davis, USA",Academic Institution
38228357000,6327224,harald obermaier,"Institute for Data Analysis and Visualization, University of California, Davis, USA",Academic Institution
38489193200,6327224,louise h. kellogg,"Department of Geology, University of California,슠Davis, USA",Academic Institution
37267811400,6327224,kenneth i. joy,"Institute for Data Analysis and Visualization, University of California, Davis, USA",Academic Institution
37282578800,6327224,hans hagen,"Computer Graphics and HCI Group, University of Kaiserslautern, Germany",Academic Institution
38490236900,6327287,david trimm,"University of Maryland Baltimore County, USA",Academic Institution
37282292000,6327287,penny rheingans,"University of Maryland Baltimore County, USA",Academic Institution
37552291200,6327287,marie desjardins,"University of Maryland Baltimore County, USA",Academic Institution
37282576200,6327207,d.j. duke,"School of Computing, University of Leeds, UK",Academic Institution
37282624500,6327207,hamish carr,"School of Computing, University of Leeds, UK",Academic Institution
37692671900,6327207,aaron knoll,"Argonne National Laboratory, USA",Private Corporation
38489803900,6327207,nicolas schunck,"Lawrence Livermore National Laboratory, USA",Private Corporation
37410378500,6327207,hai ah nam,"Oak Ridge National Laboratory, USA",Private Corporation
38489287300,6327207,andrzej staszczak,"Department of Theoretical Physics, University Marie Curie-Sklodowska, Lublin, Poland",Academic Institution
37604309600,6327271,nan cao,"Hong Kong University of Science and Technology, Hong Kong, China",Academic Institution
37598450200,6327271,yu-ru lin,"Northeastern University and Harvard University, USA",Academic Institution
38488930200,6327271,xiaohua sun,"TongJi University, China",Academic Institution
38489726300,6327271,david lazer,"Northeastern University and Harvard University, USA",Academic Institution
37406039100,6327271,shixia liu,"Microsoft Research Asia, China",Private Corporation
37272637300,6327271,huamin qu,"Hong Kong University of Science and Technology, Hong Kong, China",Academic Institution
37565763400,6327228,alexander wiebel,"Zuse Institute Berlin, Germany",Academic Institution
37271678400,6327228,frans m. vos,"TU Delft and AMC Amsterdam, Netherlands",Private Corporation
38489178700,6327228,david foerster,"Zuse Institute Berlin, Germany",Academic Institution
37282272000,6327228,h.-c. hege zib,"Zuse Institute Berlin, Germany",Academic Institution
38490116900,6327252,aaditya g. landge,"Scientific Computing and Imaging Institute, University of Utah, USA",Academic Institution
37853884500,6327252,joshua a. levine,"Scientific Computing and Imaging Institute, University of Utah, USA",Academic Institution
37572974300,6327252,abhinav bhatele,"University of California,슠Davis, USA",Academic Institution
38490580100,6327252,katherine isaacs,"Lawrence Livermore National Laboratory, USA",Private Corporation
37892085700,6327252,todd gamblin,"Lawrence Livermore National Laboratory, USA",Private Corporation
37290317700,6327252,martin schulz,"Lawrence Livermore National Laboratory, USA",Private Corporation
37297252300,6327252,steven langer,"Lawrence Livermore National Laboratory, USA",Private Corporation
37564112000,6327252,peer-timo bremer,"Lawrence Livermore National Laboratory, USA",Private Corporation
37284312600,6327252,valerio pascucci,"Scientific Computing and Imaging Institute, University of Utah, USA",Academic Institution
37086728639,6400484,magdalena jankowska,"Faculty of Computer Science, Dalhousie University",Academic Institution
37330036800,6400484,vlado kešelj,"Faculty of Computer Science, Dalhousie University",Academic Institution
37329406700,6400484,evangelos milios,"Faculty of Computer Science, Dalhousie University",Academic Institution
38237586900,6400486,eli t. brown,Department of Computer Science Tufts University,Academic Institution
38239756300,6400486,jingjing liu,Department of Computer Science Tufts University,Academic Institution
37326639900,6400486,carla e. brodley,Department of Computer Science Tufts University,Academic Institution
37592409400,6400486,remco chang,Department of Computer Science Tufts University,Academic Institution
37606064200,6400485,wenwen dou,University of North Carolina at Charlotte,Academic Institution
37085714260,6400485,xiaoyu wang,University of North Carolina at Charlotte,Academic Institution
37086757018,6400485,drew skau,University of North Carolina at Charlotte,Academic Institution
37300425000,6400485,william ribarsky,University of North Carolina at Charlotte,Academic Institution
37086755474,6400485,michelle x. zhou,IBM Almaden Research Center,Private Corporation
37590724000,6400488,andrada tatu,"University of Konstanz, Germany",Academic Institution
37992807400,6400488,ines färber,"RWTH Aachen University, Germany",Academic Institution
37282557600,6400488,tobias schreck,"University of Konstanz, Germany",Academic Institution
37283129200,6400488,thomas seidl,"RWTH Aachen University, Germany",Academic Institution
37283138700,6400488,daniel a. keim,"University of Konstanz, Germany",Academic Institution
37086772630,6400489,elisa portes dos santos amorim,University of Calgary,Academic Institution
37829425000,6400489,emilio vital brazil,University of Calgary,Academic Institution
37602531100,6400489,joel daniels ii,NYU Polytechnic Institute,Academic Institution
38017343000,6400489,paulo joia,University of Sao Paulo,Academic Institution
37590974800,6400489,luis gustavo nonato,University of Sao Paulo,Academic Institution
37267488200,6400489,mario costa sousa,University of Calgary,Academic Institution
37548165700,6400490,anushka anand,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37560536200,6400490,leland wilkinson,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37606167900,6400490,tuan nhon dang,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37086766962,6400493,zafar ahmed,School of Computer Science and Center for Spatial Analysis The University of Oklahoma,Academic Institution
37564883300,6400493,chris weaver,School of Computer Science and Center for Spatial Analysis The University of Oklahoma,Academic Institution
37397435000,6400491,abish,"Purdue University, USA",Academic Institution
37396008400,6400491,ross maciejewski,"Arizona State University, USA",Academic Institution
37295438200,6400491,niklas elmqvist,"Sejong University, South Korea",Academic Institution
37557344300,6400491,yun jang,"Purdue University, USA",Academic Institution
37282598900,6400491,david s. ebert,"Purdue University, USA",Academic Institution
37086722092,6400491,whitney huang,"Purdue University, USA",Academic Institution
37571601300,6400492,benjamin hoferlin,"Institute of Cognitive Science, University of Osnabrück",Academic Institution
37085504694,6400492,rudolf netzel,"Visualization Research Center (VISUS), University of Stuttgart",Academic Institution
37680797500,6400492,markus hoferlin,"Visualization Research Center (VISUS), University of Stuttgart",Academic Institution
37268045000,6400492,d. weiskopf,"Visualization Research Center (VISUS), University of Stuttgart",Academic Institution
37266102100,6400492,gunther heidemann,"Institute of Cognitive Science, University of Osnabrück",Academic Institution
37404768800,6400494,jishang wei,"University of California, Davis",Academic Institution
37852129700,6400494,zeqian shen,eBay Research Labs,Private Corporation
37845570000,6400494,neel sundaresan,eBay Research Labs,Private Corporation
37275869400,6400494,kwan-liu ma,"University of California, Davis",Academic Institution
37086771936,6400530,ravikiran vadlapudi,Simon Fraser University,Academic Institution
37085491167,6400530,maryam siahbani,Simon Fraser University,Academic Institution
37085492370,6400530,anoop sarkar,Simon Fraser University,Academic Institution
37278563100,6400530,john dill,Simon Fraser University,Academic Institution
37553445200,6400531,dongxing teng,"Institute of Software, Chinese Academy of Sciences, Beijing, China",Academic Institution
37596723800,6400531,haiyan yang,"Institute of Software, Chinese Academy of Sciences, Beijing, China",Academic Institution
37279749200,6400531,cuixia ma,"Institute of Software, Chinese Academy of Sciences, Beijing, China",Academic Institution
37086716757,6400531,hongan wang,"Institute of Software, Chinese Academy of Sciences, Beijing, China",Academic Institution
37086738183,6400536,fred olislagers,"Intelligent Systems Lab Amsterdam, University of Amsterdam, The Netherlands",Academic Institution
37267865600,6400536,marcel worring,"Intelligent Systems Lab Amsterdam, University of Amsterdam, The Netherlands",Academic Institution
38513524100,6400535,alvitta ottley,Tufts University,Academic Institution
38229914800,6400535,r. jordan crouser,Tufts University,Academic Institution
37548028800,6400535,caroline ziemkiewicz,Tufts University,Academic Institution
37592409400,6400535,remco chang,Tufts University,Academic Institution
37546620000,6400537,johannes kehrer,"VRVis Research Center, Vienna, Austria",Private Corporation
37086788302,6400537,roland n. boubela,"Dept. of Statistics and Probability Theory, Vienna University of Technology, Austria",Academic Institution
38017354300,6400537,peter filzmoser,"Dept. of Statistics and Probability Theory, Vienna University of Technology, Austria",Academic Institution
37282562500,6400537,harald piringer,"VRVis Research Center, Vienna, Austria",Private Corporation
37282557600,6400534,tobias schreck,"University of Konstanz, Germany",Academic Institution
37085758296,6400534,lyubka sharalieva,"University of Konstanz, Germany",Academic Institution
37086732811,6400534,franz wanner,"University of Konstanz, Germany",Academic Institution
37606179600,6400534,jürgen bernard,"Fraunhofer IGD Darmstadt, Germany",Private Corporation
37593423500,6400534,tobias ruppert,"Fraunhofer IGD Darmstadt, Germany",Private Corporation
37586276100,6400534,tatiana von landesberger,"TU Darmstadt, Germany",Private Corporation
37283138400,6400534,benjamin bustos,"Universidad de Chile, Santiago de, Chile",Academic Institution
37077799700,6400538,alexander kachkaev,"giCentre, City University London",Academic Institution
37399045100,6400538,jo wood,"giCentre, City University London",Academic Institution
37546111900,6400540,lane harrison,UNC-Charlotte,Private Corporation
37592409400,6400540,remco chang,Tufts University,Academic Institution
37545504600,6400540,aidong lu,UNC-Charlotte,Private Corporation
37534010200,6400539,masahiko itoh,"Institute of Industrial Science, University of Tokyo",Academic Institution
37328454400,6400539,masashi toyoda,"Institute of Industrial Science, University of Tokyo",Academic Institution
37086712950,6400539,tetsuya kamijo,"Rakuten, Inc.",Private Corporation
37283954000,6400539,masaru kitsuregawa,"Institute of Industrial Science, University of Tokyo",Academic Institution
38489241200,6400542,hua guo,"Department of Computer Science, Brown University",Academic Institution
37086743819,6400542,diem tran,"Department of Computer Science, Brown University",Academic Institution
37275712600,6400542,david h laidlaw,"Department of Computer Science, Brown University",Academic Institution
37403562900,6400543,tera marie green,"School of Interactive Arts + Science, Simon Fraser University",Academic Institution
37267458000,6400543,brian fisher,"School of Interactive Arts + Science, Simon Fraser University",Academic Institution
37077419200,6400545,sarah goodwin,"giCentre, City University London, UK",Academic Institution
37605079900,6400545,jason dykes,"giCentre, City University London, UK",Academic Institution
38488457200,6400544,connor gramazio,"Department of Computer Science, Brown University Tufts University",Academic Institution
37592409400,6400544,remco chang,"Department of Computer Science, Tufts University",Academic Institution
37274264300,6400541,ming c. hao,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
37419093700,6400541,manish marwah,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
38579710900,6400541,sebastian mittelstadt,"University of Konstanz, Germany",Academic Institution
37594026300,6400541,halldor janetzko,"University of Konstanz, Germany",Academic Institution
37283138700,6400541,daniel a. keim,"University of Konstanz, Germany",Academic Institution
37275646700,6400541,umeshwar dayal,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
37281844100,6400541,cullen bash,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
38196594100,6400541,c. felix,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
37279651600,6400541,chandrakant d patel,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
37275459900,6400541,m. hsu,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
38045922200,6400541,yuan chen,"Hewlett-Packard Laboratories, Palo Alto, CA",Private Corporation
37085643789,6400547,nadya a. calderon,"School of Interactive Arts and Technology, Simon Fraser University",Academic Institution
37294151500,6400547,bernhard e. riecke,"School of Interactive Arts and Technology, Simon Fraser University",Academic Institution
37267458000,6400547,brian fisher,"School of Interactive Arts and Technology, Simon Fraser University",Academic Institution
37086100792,6400546,cindy chamberland,Université Laval,Academic Institution
37424677100,6400546,franã§ois vachon,Université Laval,Academic Institution
38332215800,6400546,jean-françois gagnon,Université Laval,Academic Institution
37061073800,6400546,simon banbury,"Looking Glass HF, Inc.",Private Corporation
37295580300,6400546,sébastien tremblay,Université Laval,Academic Institution
37603001800,6400548,ian bowman,"Laboratory of Neuro Imaging, UCLA School of Medicine, Los Angeles",Private Corporation
37288595800,6400548,shantanu h. joshi,"Laboratory of Neuro Imaging, UCLA School of Medicine, Los Angeles",Private Corporation
37086672518,6400548,vaughan greer,"Laboratory of Neuro Imaging, UCLA School of Medicine, Los Angeles",Private Corporation
37086676193,6400548,john darrell van horn,"Laboratory of Neuro Imaging, UCLA School of Medicine, Los Angeles",Private Corporation
37085483305,6400550,roger beecham,City University London,Academic Institution
37399045100,6400550,jo wood,City University London,Academic Institution
38551542600,6400549,michael behrisch,Universität Konstanz,Academic Institution
37603822500,6400549,james davey,Fraunhofer IGD,Private Corporation
37282557600,6400549,tobias schreck,Universität Konstanz,Academic Institution
37283138700,6400549,daniel a. keim,Universität Konstanz,Academic Institution
37449689200,6400549,jorn kohlhammer,Fraunhofer IGD,Private Corporation
37546825800,6400552,joseph cottam,Indiana University,Academic Institution
37564883300,6400552,chris weaver,University of Oklahoma,Academic Institution
38233558900,6400556,matthias buchetics,VRVis Research Center,Private Corporation
37086762702,6400556,rudolf benedik,Kapsch TrafficCom AG,Private Corporation
37586276100,6400553,tatiana von landesberger,"TU Darmstadt, Darmstadt, Germany",Private Corporation
37586274500,6400553,sebastian bremm,"TU Darmstadt, Darmstadt, Germany",Private Corporation
37283047700,6400553,natalia andrienko,"Fraunhofer IAIS, Bonn, Germany",Private Corporation
37283047100,6400553,gennady andrienko,"Fraunhofer IAIS, Bonn, Germany",Private Corporation
37086762292,6400553,mária tekušová,"SHMU, Bratislava, Slovakia",Private Corporation
37406066900,6400554,leishi zhang,"University of Konstanz, Germany",Academic Institution
37592880100,6400554,andreas stoffel,"University of Konstanz, Germany",Academic Institution
38551542600,6400554,michael behrisch,"University of Konstanz, Germany",Academic Institution
38579710900,6400554,sebastian mittelstadt,"University of Konstanz, Germany",Academic Institution
37282557600,6400554,tobias schreck,"University of Konstanz, Germany",Academic Institution
37086725010,6400554,stefan weber,Siemens AG,Private Corporation
37086727068,6400554,holger last,Siemens AG,Private Corporation
37283138700,6400554,daniel a. keim,"University of Konstanz, Germany",Academic Institution
37075500200,6400558,liang gou,The Pennsylvania State University,Academic Institution
37085442983,6400558,xiaolong zhang,The Pennsylvania State University,Academic Institution
37664952400,6400558,airong luo,University of Michigan,Academic Institution
37086650036,6400558,patricia f. anderson,University of Michigan,Academic Institution
38233231400,6400555,gabriel,"Vienna University of Technoloqy, Austria",Academic Institution
37086829404,6400555,arnold kã¶chl,Austrian Academy of Sciences,Private Corporation
38233231200,6400555,rudiger schernthaner,"Medical University of Vienna, Austria",Academic Institution
37077614100,6400555,ivan baclija,"Kaiser-Franz-Josef Hospital Vienna, Austria",Private Corporation
37282581900,6400555,arnold kochl,"Kaiser-Franz-Josef Hospital Vienna, Austria",Private Corporation
37265895700,6400555,stefan bruckner,"Vienna University of Technoloqy, Austria",Academic Institution
37281909700,6400555,milos sramek,Austrian Academy of Sciences,Private Corporation
